label,handedness,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
T,Right,0.45392531,0.81410241,-0.00000043,0.58886391,0.65076649,-0.00106765,0.58587837,0.47415444,-0.02864931,0.56814826,0.33141387,-0.07294795,0.56375414,0.22067739,-0.10926890,0.37260696,0.32794634,-0.02909795,0.47656295,0.16361898,-0.12682326,0.60260749,0.15034856,-0.17106909,0.69421703,0.18549579,-0.18182100,0.31487077,0.37048623,-0.06837731,0.59545910,0.33148959,-0.15161730,0.61116451,0.46236509,-0.14040437,0.54222995,0.48722154,-0.11485389,0.31119040,0.44219422,-0.11830459,0.61003309,0.43324000,-0.20051588,0.60234487,0.55138302,-0.16667922,0.52954572,0.57107347,-0.12754184,0.34213883,0.52900040,-0.17123085,0.56068408,0.51289058,-0.21360788,0.57898140,0.58976835,-0.18284458,0.53845954,0.61830091,-0.14772716
T,Right,0.45392531,0.81410241,-0.00000043,0.58886391,0.65076649,-0.00106765,0.58587837,0.47415444,-0.02864931,0.56814826,0.33141387,-0.07294795,0.56375414,0.22067739,-0.10926890,0.37260696,0.32794634,-0.02909795,0.47656295,0.16361898,-0.12682326,0.60260749,0.15034856,-0.17106909,0.69421703,0.18549579,-0.18182100,0.31487077,0.37048623,-0.06837731,0.59545910,0.33148959,-0.15161730,0.61116451,0.46236509,-0.14040437,0.54222995,0.48722154,-0.11485389,0.31119040,0.44219422,-0.11830459,0.61003309,0.43324000,-0.20051588,0.60234487,0.55138302,-0.16667922,0.52954572,0.57107347,-0.12754184,0.34213883,0.52900040,-0.17123085,0.56068408,0.51289058,-0.21360788,0.57898140,0.58976835,-0.18284458,0.53845954,0.61830091,-0.14772716
T,Right,0.45392531,0.81410241,-0.00000043,0.58886391,0.65076649,-0.00106765,0.58587837,0.47415444,-0.02864931,0.56814826,0.33141387,-0.07294795,0.56375414,0.22067739,-0.10926890,0.37260696,0.32794634,-0.02909795,0.47656295,0.16361898,-0.12682326,0.60260749,0.15034856,-0.17106909,0.69421703,0.18549579,-0.18182100,0.31487077,0.37048623,-0.06837731,0.59545910,0.33148959,-0.15161730,0.61116451,0.46236509,-0.14040437,0.54222995,0.48722154,-0.11485389,0.31119040,0.44219422,-0.11830459,0.61003309,0.43324000,-0.20051588,0.60234487,0.55138302,-0.16667922,0.52954572,0.57107347,-0.12754184,0.34213883,0.52900040,-0.17123085,0.56068408,0.51289058,-0.21360788,0.57898140,0.58976835,-0.18284458,0.53845954,0.61830091,-0.14772716
T,Right,0.37050304,0.80491209,-0.00000021,0.54242802,0.67013955,0.02420864,0.56398165,0.49076155,-0.00133809,0.56202263,0.34997383,-0.04461937,0.56757963,0.22941194,-0.07956197,0.37977830,0.32271641,-0.04886734,0.48233578,0.14431508,-0.13386701,0.59181809,0.13432679,-0.15224060,0.65315253,0.18740357,-0.14786489,0.34697020,0.35560486,-0.09960653,0.64597404,0.30537558,-0.18787788,0.64599270,0.43518293,-0.16499518,0.56353259,0.46030560,-0.12979235,0.35410360,0.42002290,-0.15425642,0.64810318,0.42484450,-0.23453878,0.62774444,0.54011291,-0.19102713,0.54568982,0.54610991,-0.14898010,0.38417989,0.49766716,-0.20757979,0.60691625,0.52962685,-0.25227988,0.58810097,0.61463702,-0.22314242,0.50630045,0.62119222,-0.19359203
T,Right,0.39413583,0.77646798,0.00000004,0.36929834,0.64068431,0.00548266,0.41451252,0.46289375,-0.03387076,0.50826311,0.32687473,-0.08058153,0.56713921,0.23751877,-0.12460948,0.32171944,0.38545126,-0.10573078,0.45101053,0.19657709,-0.18217486,0.57406312,0.16630000,-0.21226037,0.65840769,0.18346921,-0.22178423,0.36229393,0.44372910,-0.14617176,0.62257993,0.32718334,-0.21029061,0.63672847,0.41891688,-0.19748387,0.57503426,0.46238878,-0.18326350,0.42732126,0.52055329,-0.18532817,0.68312371,0.43845946,-0.23384488,0.66219664,0.51739335,-0.19613521,0.58671784,0.54635239,-0.16850117,0.49929675,0.60098720,-0.22426330,0.69926864,0.53258181,-0.23485509,0.67833889,0.59057695,-0.19381465,0.60690063,0.62345535,-0.16443422
T,Right,0.43109265,0.80573380,-0.00000004,0.41818723,0.66071165,0.02112545,0.44621646,0.48364520,-0.01582312,0.52148914,0.34502950,-0.06662685,0.56545436,0.24970113,-0.11534403,0.33164167,0.39021122,-0.07120940,0.45039260,0.20132183,-0.14942078,0.57555276,0.16952327,-0.18409945,0.66367579,0.19046456,-0.19612956,0.35369420,0.43993232,-0.12060530,0.61737651,0.33310044,-0.18716496,0.64152151,0.43214104,-0.17803331,0.58342719,0.47649944,-0.16450608,0.40675673,0.50919789,-0.16986082,0.67188716,0.44391337,-0.21989974,0.66264361,0.52868688,-0.18225317,0.59337723,0.55491519,-0.15363599,0.47408247,0.58296597,-0.21852402,0.67922938,0.53427601,-0.23020834,0.66987932,0.59914345,-0.18992074,0.60577530,0.62743801,-0.15981904
T,Right,0.43109265,0.80573380,-0.00000004,0.41818723,0.66071165,0.02112545,0.44621646,0.48364520,-0.01582312,0.52148914,0.34502950,-0.06662685,0.56545436,0.24970113,-0.11534403,0.33164167,0.39021122,-0.07120940,0.45039260,0.20132183,-0.14942078,0.57555276,0.16952327,-0.18409945,0.66367579,0.19046456,-0.19612956,0.35369420,0.43993232,-0.12060530,0.61737651,0.33310044,-0.18716496,0.64152151,0.43214104,-0.17803331,0.58342719,0.47649944,-0.16450608,0.40675673,0.50919789,-0.16986082,0.67188716,0.44391337,-0.21989974,0.66264361,0.52868688,-0.18225317,0.59337723,0.55491519,-0.15363599,0.47408247,0.58296597,-0.21852402,0.67922938,0.53427601,-0.23020834,0.66987932,0.59914345,-0.18992074,0.60577530,0.62743801,-0.15981904
T,Right,0.48567384,0.84508449,-0.00000042,0.54839098,0.66123348,0.02260023,0.54287571,0.48666021,-0.00561008,0.55996740,0.34619290,-0.05232089,0.58020830,0.24227944,-0.09416500,0.34424511,0.39350164,-0.03486374,0.45630163,0.20229943,-0.10979302,0.57842374,0.17167073,-0.14483729,0.66722178,0.19422042,-0.15660283,0.33735606,0.44035494,-0.08279737,0.60486513,0.32547703,-0.14948055,0.64037955,0.42778224,-0.14150803,0.58804226,0.47894126,-0.12604779,0.37648529,0.50240630,-0.13354503,0.64946234,0.42399079,-0.18763034,0.65664148,0.52402127,-0.15363893,0.59657413,0.56349516,-0.12387360,0.44222608,0.56636643,-0.18507037,0.65354037,0.50805479,-0.20328338,0.66267788,0.57927531,-0.17008768,0.61014903,0.61377037,-0.14210242
T,Right,0.48567384,0.84508449,-0.00000042,0.54839098,0.66123348,0.02260023,0.54287571,0.48666021,-0.00561008,0.55996740,0.34619290,-0.05232089,0.58020830,0.24227944,-0.09416500,0.34424511,0.39350164,-0.03486374,0.45630163,0.20229943,-0.10979302,0.57842374,0.17167073,-0.14483729,0.66722178,0.19422042,-0.15660283,0.33735606,0.44035494,-0.08279737,0.60486513,0.32547703,-0.14948055,0.64037955,0.42778224,-0.14150803,0.58804226,0.47894126,-0.12604779,0.37648529,0.50240630,-0.13354503,0.64946234,0.42399079,-0.18763034,0.65664148,0.52402127,-0.15363893,0.59657413,0.56349516,-0.12387360,0.44222608,0.56636643,-0.18507037,0.65354037,0.50805479,-0.20328338,0.66267788,0.57927531,-0.17008768,0.61014903,0.61377037,-0.14210242
T,Right,0.60695267,0.83412755,-0.00000178,0.61105824,0.64822435,0.05169749,0.57016617,0.45646507,0.03384441,0.47540301,0.32574460,0.00050436,0.40012583,0.23647985,-0.03291710,0.67642641,0.33726120,-0.03633255,0.53285551,0.15755950,-0.08504236,0.40905476,0.13733585,-0.10162867,0.33143643,0.16533425,-0.11358090,0.65787506,0.38280699,-0.09539292,0.38576162,0.30791357,-0.13973942,0.38179663,0.40574965,-0.12637812,0.44790521,0.45365787,-0.12504165,0.60825789,0.45549119,-0.15072125,0.34131888,0.41011733,-0.17471799,0.35959107,0.50816631,-0.13010126,0.43011898,0.53446972,-0.11571337,0.54668289,0.54119807,-0.20420262,0.33583820,0.51702476,-0.22854467,0.35256201,0.59112012,-0.20724620,0.41898286,0.61195129,-0.19750950
T,Right,0.45231459,0.83123684,-0.00000054,0.56197047,0.65079069,0.02256325,0.56652296,0.48131672,0.00419987,0.56461048,0.34743482,-0.03287927,0.57010531,0.24098822,-0.06571880,0.35942608,0.36864591,-0.01383562,0.46088865,0.19513969,-0.09201694,0.58569437,0.16768010,-0.13648708,0.67831421,0.19298044,-0.15516543,0.33183125,0.41198403,-0.06088932,0.60550141,0.33585012,-0.13039178,0.63175124,0.44455990,-0.13232419,0.57083356,0.49250996,-0.12398777,0.35352653,0.48110619,-0.11262725,0.63518554,0.43806410,-0.17412429,0.63314462,0.53916532,-0.14822355,0.56852061,0.57071954,-0.12268140,0.40481406,0.55791146,-0.16504331,0.62202573,0.51797271,-0.19178726,0.63025391,0.58976787,-0.16302314,0.57818091,0.62063307,-0.13618784
T,Right,0.31352618,0.80741143,-0.00000021,0.39456096,0.64732039,0.00615977,0.45621687,0.47682258,-0.03930924,0.53229570,0.34704426,-0.09920532,0.57966846,0.25060692,-0.15497407,0.31889829,0.32019347,-0.09123780,0.48679438,0.17152186,-0.18505964,0.62627357,0.16813843,-0.22513048,0.71520352,0.21949337,-0.23697580,0.29451346,0.38030022,-0.13670486,0.61709428,0.37580436,-0.21242961,0.60451430,0.48564714,-0.19952317,0.52146143,0.50609958,-0.18323679,0.31162053,0.47817931,-0.18429273,0.63033414,0.49768379,-0.25195718,0.59006089,0.58500731,-0.21483311,0.50611854,0.59094280,-0.18374285,0.34967998,0.58731556,-0.23245810,0.60230893,0.59099776,-0.26216629,0.57731199,0.65298259,-0.22490837,0.50330168,0.66792905,-0.19243981
T,Right,0.34536684,0.82033646,-0.00000012,0.41309142,0.66661441,0.01002268,0.46538076,0.48375642,-0.03063587,0.53316092,0.34353751,-0.08567523,0.57651269,0.23691094,-0.13675004,0.32835865,0.33065155,-0.07821272,0.47975016,0.16961814,-0.17666031,0.61818838,0.16135275,-0.22466315,0.71122253,0.20898232,-0.24086149,0.30864653,0.38771981,-0.12621851,0.62141931,0.36386293,-0.20452039,0.61763549,0.47622836,-0.19419822,0.54319251,0.50306225,-0.17790985,0.32872915,0.48006108,-0.17744055,0.63949043,0.48349422,-0.24874182,0.60655755,0.58167553,-0.21053433,0.52653557,0.59699917,-0.17643292,0.37222096,0.58574426,-0.22879945,0.61928356,0.57622313,-0.25930947,0.60106492,0.64753956,-0.21784770,0.52823192,0.67151505,-0.18133622
T,Right,0.40728340,0.82156044,-0.00000030,0.54915071,0.64814407,0.02672578,0.56936598,0.47291356,0.00150193,0.57688797,0.33243242,-0.04566450,0.58789933,0.22013262,-0.08927813,0.35319474,0.33010626,-0.02534467,0.49046239,0.17103572,-0.11619227,0.62262839,0.15553395,-0.16364448,0.71460164,0.19341996,-0.18134430,0.31056744,0.37629873,-0.07896218,0.60739291,0.33497310,-0.15699875,0.62419826,0.45538390,-0.15118337,0.55927378,0.49341506,-0.13547334,0.32204452,0.45547205,-0.13776624,0.62593704,0.44906449,-0.20883894,0.61265409,0.55739719,-0.17451778,0.53871274,0.58264613,-0.14212146,0.36196297,0.54440439,-0.19681616,0.60108548,0.53378618,-0.22911583,0.60019338,0.61175990,-0.19519697,0.53797317,0.63925517,-0.16396941
T,Right,0.64535981,0.81883788,-0.00000173,0.47435856,0.69350547,0.01970234,0.42939448,0.50881892,-0.00295103,0.41523927,0.35694292,-0.04392025,0.41377151,0.24416059,-0.07543900,0.61609161,0.31752732,-0.01625996,0.52666372,0.12418076,-0.08099769,0.40807453,0.12028433,-0.08670505,0.34426612,0.17917818,-0.08401009,0.65412778,0.34634286,-0.06773376,0.36391094,0.30483288,-0.14325444,0.35376340,0.44131157,-0.11770517,0.44360009,0.47977033,-0.09022423,0.65275240,0.41103554,-0.12640077,0.35836637,0.41702992,-0.19172768,0.37996703,0.53711510,-0.13443935,0.47173759,0.55654353,-0.09437739,0.62260532,0.49231368,-0.18816787,0.40207887,0.53181672,-0.24262378,0.42021018,0.61591935,-0.22460519,0.49968767,0.62940598,-0.20533171
T,Right,0.60527110,0.83415049,-0.00000184,0.60491711,0.64895511,0.04782644,0.56766057,0.46024373,0.03226861,0.47324789,0.33348194,0.00188168,0.39790761,0.25122160,-0.02816077,0.67444372,0.33618596,-0.02807319,0.52821189,0.15907069,-0.07645136,0.40806550,0.14170179,-0.09486389,0.33556572,0.16802415,-0.10795112,0.65819746,0.37865674,-0.08347528,0.38429332,0.30767483,-0.12922533,0.37854943,0.40488553,-0.11962570,0.44110894,0.45299822,-0.11963869,0.61125028,0.44814557,-0.13595749,0.34059533,0.41072673,-0.16372247,0.35954911,0.51124704,-0.12464022,0.42954791,0.53753805,-0.11157042,0.55158556,0.53161860,-0.18670018,0.33557272,0.51492596,-0.21228537,0.35223633,0.59209991,-0.19328901,0.41838813,0.61355454,-0.18392715
T,Right,0.43277812,0.83672643,-0.00000040,0.58515459,0.65742910,0.00435721,0.58270484,0.47906244,-0.02173482,0.56319159,0.34058136,-0.06481125,0.55235493,0.22650121,-0.10006145,0.36178657,0.33122709,-0.01699704,0.48525593,0.17674378,-0.10888548,0.60871917,0.14717607,-0.15204866,0.70195198,0.17690836,-0.16507192,0.30852297,0.36689574,-0.05960091,0.58757317,0.31616604,-0.13769351,0.60973680,0.44448787,-0.12576273,0.54339778,0.48246965,-0.10148162,0.30760622,0.43439555,-0.11283941,0.60045254,0.41927490,-0.18801321,0.60218352,0.53239894,-0.15369846,0.53163362,0.56006575,-0.11765072,0.33993351,0.51835740,-0.16954893,0.56312430,0.50504136,-0.20956856,0.58357525,0.58103704,-0.18264207,0.53461635,0.61028516,-0.15311240
T,Right,0.60402691,0.82706177,-0.00000176,0.60996854,0.64267099,0.04229090,0.57111597,0.45162129,0.02421045,0.47442937,0.31929353,-0.00760751,0.39713547,0.23022848,-0.03892568,0.67404944,0.33421415,-0.03196933,0.52767545,0.15839347,-0.08114901,0.40588903,0.14138806,-0.09894415,0.33278126,0.17169023,-0.11075119,0.65641117,0.37694424,-0.08390965,0.38361555,0.30533752,-0.12998147,0.37792736,0.40185350,-0.11882927,0.44154543,0.44984931,-0.11703242,0.60794789,0.44644582,-0.13355033,0.34065393,0.40582281,-0.16221781,0.35860735,0.50384957,-0.12241051,0.42796016,0.53190285,-0.10804611,0.54643953,0.52892470,-0.18188246,0.33631232,0.50970650,-0.20920630,0.35250762,0.58542633,-0.19136760,0.41648048,0.60835743,-0.18220705
T,Right,0.36595970,0.78628063,-0.00000011,0.40277559,0.63881028,0.01511807,0.45141867,0.46958905,-0.02926687,0.53017074,0.33743277,-0.08665885,0.58395112,0.24468637,-0.14014132,0.32415336,0.33344352,-0.10532737,0.47736919,0.15956619,-0.19110887,0.61504483,0.14950280,-0.21720003,0.70212686,0.19570524,-0.21833757,0.31369001,0.38724631,-0.15370214,0.63244575,0.33831003,-0.21903022,0.63667089,0.44972831,-0.19266774,0.56201607,0.47466409,-0.16736254,0.34374580,0.47285461,-0.20156281,0.65922391,0.45271388,-0.26080924,0.63544208,0.55190593,-0.21302846,0.55716097,0.56841087,-0.17540401,0.39416540,0.56912470,-0.24858762,0.63767153,0.54724205,-0.26658535,0.62634087,0.61615956,-0.21774244,0.55771005,0.64024132,-0.17925301
T,Right,0.60361451,0.82913262,-0.00000184,0.60630214,0.64585030,0.05506660,0.56829816,0.45913070,0.04026612,0.47673491,0.33132070,0.00941788,0.40245473,0.24511468,-0.02136422,0.67395198,0.33535317,-0.02644965,0.52696437,0.15952973,-0.07004230,0.40699920,0.13978462,-0.08363219,0.33509135,0.16611947,-0.09364634,0.65694380,0.37599316,-0.08430067,0.38325745,0.30449376,-0.12437018,0.37742808,0.40158582,-0.10981222,0.44038713,0.44963399,-0.10731146,0.60925609,0.44223699,-0.13821557,0.34120727,0.40383601,-0.15850744,0.35903513,0.50353217,-0.11619041,0.42860645,0.53045619,-0.10332918,0.54904330,0.52174735,-0.19005330,0.33718652,0.50488567,-0.21101017,0.35236135,0.58202761,-0.19099930,0.41705662,0.60455918,-0.18215953
T,Right,0.30148095,0.78895235,-0.00000012,0.29363960,0.62899375,0.02390993,0.36778504,0.44625717,-0.00745887,0.49034804,0.33515781,-0.05476075,0.57435942,0.27329898,-0.10095199,0.31847933,0.32533780,-0.06607596,0.48962033,0.15781428,-0.14690402,0.62505227,0.15106732,-0.18658236,0.71246219,0.19279443,-0.20168491,0.33056086,0.38118923,-0.11774814,0.63198614,0.34658328,-0.17508115,0.62190449,0.44523063,-0.16639054,0.54727805,0.46882001,-0.15793529,0.36761692,0.46828258,-0.17012797,0.66271973,0.46875763,-0.21197194,0.62477535,0.55097717,-0.17829967,0.54304737,0.56021756,-0.15644881,0.41878721,0.56516778,-0.22305834,0.65366554,0.56285459,-0.22733594,0.62168616,0.62804413,-0.18737072,0.54233485,0.64670289,-0.15976667
T,Right,0.60349452,0.83580965,-0.00000174,0.59759712,0.64842141,0.03180473,0.55772829,0.45364368,0.01441637,0.46558529,0.32095546,-0.01475288,0.39448851,0.22636703,-0.04203513,0.67070389,0.33569923,-0.02117043,0.52663606,0.16827422,-0.07484014,0.40805495,0.14588915,-0.10169295,0.33382779,0.16906630,-0.11908714,0.65416461,0.37777525,-0.06785730,0.38428611,0.31162769,-0.11902562,0.38477692,0.40436384,-0.11729163,0.44923496,0.45060819,-0.12012471,0.60728317,0.44707403,-0.11451317,0.34115124,0.41057810,-0.15114102,0.36304224,0.50516462,-0.11832938,0.43146917,0.53198767,-0.10468464,0.54528767,0.53159899,-0.16080470,0.33147016,0.50968391,-0.19345704,0.34887540,0.58413458,-0.17843340,0.41073328,0.60808527,-0.16886023
T,Right,0.28957930,0.77913880,-0.00000012,0.28304648,0.62185270,0.02851976,0.37600869,0.44289762,-0.00293005,0.50783879,0.33234504,-0.04747842,0.60121834,0.26262045,-0.09081948,0.33303574,0.33211955,-0.08366960,0.51662147,0.15981305,-0.16265382,0.65320021,0.16458459,-0.19661023,0.73700589,0.21277526,-0.20798391,0.36156988,0.38796836,-0.13461187,0.65892804,0.35898757,-0.19360167,0.64742965,0.45946932,-0.18390703,0.57303768,0.48466218,-0.17499983,0.40853047,0.47882134,-0.18311502,0.69261819,0.48821825,-0.22580172,0.64806116,0.56821918,-0.19075748,0.56248343,0.57305008,-0.16869013,0.46225533,0.57749039,-0.22993235,0.68828034,0.58709180,-0.23214221,0.64756340,0.64955604,-0.18963988,0.56237996,0.65904611,-0.16168655
T,Right,0.27329993,0.73818964,0.00000017,0.29047561,0.57423484,0.00859095,0.39984047,0.40207219,-0.03493898,0.54319257,0.29675731,-0.08638679,0.64178181,0.23382358,-0.13547349,0.34425339,0.30028176,-0.12276145,0.54750800,0.15648279,-0.20191681,0.68735200,0.16728479,-0.22955684,0.76645339,0.21135846,-0.23785295,0.36455575,0.38181326,-0.16809411,0.67394304,0.36166158,-0.23712829,0.65808684,0.45754635,-0.22186741,0.58036423,0.47642162,-0.20656948,0.40545568,0.48910442,-0.21017843,0.69621724,0.50227320,-0.26303843,0.64827299,0.57074690,-0.22063357,0.55983877,0.56866205,-0.19062346,0.45257500,0.60216743,-0.25123489,0.68610251,0.60189080,-0.26540241,0.64188302,0.65336192,-0.21977444,0.55306172,0.65883815,-0.18702278
T,Right,0.44008321,0.80904347,-0.00000018,0.39526448,0.66498530,0.03853375,0.42053819,0.47566918,0.00919953,0.50252587,0.33399370,-0.03894366,0.55652440,0.24253413,-0.08629028,0.32274628,0.37734553,-0.05424385,0.44167060,0.17369796,-0.13096680,0.57224357,0.13850041,-0.16225126,0.66858757,0.16255666,-0.17041866,0.34507462,0.41563353,-0.11188214,0.61981690,0.30510342,-0.16717106,0.64817262,0.41181946,-0.15326616,0.58900970,0.45993546,-0.13946548,0.40139854,0.47829300,-0.16906850,0.68104285,0.40698975,-0.21211456,0.67517662,0.50805271,-0.17382188,0.60254103,0.54616976,-0.14661732,0.47523338,0.54631823,-0.22488627,0.69478297,0.49144208,-0.22732556,0.69391453,0.56798315,-0.18358760,0.63152075,0.60764503,-0.15270455
T,Right,0.64371145,0.81730032,-0.00000175,0.47572327,0.69119155,0.01581594,0.43031716,0.50517845,-0.00882107,0.41720140,0.35182947,-0.05013417,0.41943669,0.23648572,-0.08072237,0.62204278,0.31665480,-0.02405553,0.52845389,0.12291159,-0.09053292,0.40739101,0.12448999,-0.09507844,0.33999705,0.18383801,-0.09153200,0.65789026,0.34571925,-0.07453135,0.36717719,0.30140144,-0.15269151,0.35788077,0.43900573,-0.12700897,0.44773024,0.47492608,-0.09916848,0.65412098,0.41139516,-0.13202377,0.36044583,0.41573888,-0.19863799,0.38359123,0.53627586,-0.13965818,0.47554621,0.55288780,-0.09859043,0.62271458,0.49461290,-0.19287850,0.40509409,0.53334343,-0.24856073,0.42773089,0.61687052,-0.22975697,0.50979960,0.62694216,-0.20990002
T,Right,0.31318498,0.77095836,0.00000004,0.31664324,0.61927229,0.01304887,0.39434397,0.44103861,-0.03301988,0.51000732,0.31128615,-0.08807076,0.58054030,0.22092952,-0.13957421,0.30696461,0.33133304,-0.13177499,0.47652951,0.15961978,-0.21158884,0.61689651,0.15496129,-0.22750618,0.69851393,0.20122361,-0.22277041,0.32288617,0.40113121,-0.18073912,0.63901627,0.34372124,-0.24096410,0.63806659,0.44909054,-0.20828964,0.56117105,0.47527927,-0.18092346,0.36447448,0.49675524,-0.22746144,0.67215085,0.47471386,-0.27888969,0.64118439,0.55916810,-0.23029193,0.55705458,0.57029510,-0.19609164,0.41756129,0.59900725,-0.27258837,0.65949219,0.57364810,-0.28241435,0.63580948,0.63410139,-0.23189044,0.55247289,0.65631938,-0.19651774
T,Right,0.31318498,0.77095836,0.00000004,0.31664324,0.61927229,0.01304887,0.39434397,0.44103861,-0.03301988,0.51000732,0.31128615,-0.08807076,0.58054030,0.22092952,-0.13957421,0.30696461,0.33133304,-0.13177499,0.47652951,0.15961978,-0.21158884,0.61689651,0.15496129,-0.22750618,0.69851393,0.20122361,-0.22277041,0.32288617,0.40113121,-0.18073912,0.63901627,0.34372124,-0.24096410,0.63806659,0.44909054,-0.20828964,0.56117105,0.47527927,-0.18092346,0.36447448,0.49675524,-0.22746144,0.67215085,0.47471386,-0.27888969,0.64118439,0.55916810,-0.23029193,0.55705458,0.57029510,-0.19609164,0.41756129,0.59900725,-0.27258837,0.65949219,0.57364810,-0.28241435,0.63580948,0.63410139,-0.23189044,0.55247289,0.65631938,-0.19651774
T,Right,0.60306954,0.82847387,-0.00000182,0.60341084,0.64532185,0.04646355,0.57136518,0.46489772,0.03192272,0.48412722,0.34293398,0.00161754,0.40967524,0.27052492,-0.02831399,0.67236286,0.33979183,-0.01544752,0.52810460,0.16489407,-0.06441405,0.40919974,0.14628710,-0.08648318,0.33664009,0.17094582,-0.10106780,0.65957052,0.37460929,-0.06778368,0.38899547,0.30450842,-0.11307727,0.37957162,0.39853272,-0.10648349,0.43857193,0.44757262,-0.10749488,0.61459088,0.43536347,-0.11846409,0.34929183,0.40035546,-0.14533527,0.36318374,0.49872640,-0.11162449,0.42978173,0.52852958,-0.10089061,0.55453300,0.50947398,-0.16800773,0.34500742,0.49439695,-0.19158803,0.35587785,0.57057220,-0.17598347,0.41576141,0.59593260,-0.16848575
T,Right,0.39407885,0.82633066,-0.00000001,0.32548219,0.67390174,0.03309545,0.34807333,0.47942832,0.00558868,0.44045329,0.32844263,-0.03459716,0.52156198,0.23088096,-0.07204930,0.28834188,0.40126920,-0.07302371,0.41098878,0.17786300,-0.13362084,0.53957874,0.14092481,-0.15098578,0.61938113,0.16581905,-0.15129630,0.35562578,0.44068068,-0.11987440,0.59653318,0.31377208,-0.16302833,0.61221170,0.40305242,-0.14331661,0.54431772,0.44512677,-0.12693299,0.44421145,0.50259674,-0.16225699,0.67890239,0.41723067,-0.18933606,0.66355038,0.49831608,-0.14413409,0.59163058,0.52994186,-0.11569107,0.53552854,0.57019162,-0.20256126,0.71783233,0.50721055,-0.19656239,0.69934613,0.57369804,-0.14796732,0.63177276,0.60604572,-0.11426146
T,Right,0.39793220,0.83255208,0.00000007,0.34337699,0.68473744,0.02288724,0.37302855,0.48241240,-0.00512261,0.46159837,0.32556427,-0.04483318,0.53257543,0.21796289,-0.08110643,0.29202631,0.40142149,-0.06848660,0.41741592,0.17814602,-0.13714777,0.54752290,0.13939366,-0.16311386,0.63146180,0.16325855,-0.16955839,0.35230449,0.44216776,-0.11374510,0.60039926,0.31828415,-0.16757168,0.62357390,0.40653858,-0.15777516,0.55997276,0.44759279,-0.14723405,0.43586937,0.50645572,-0.15682016,0.67829001,0.41910413,-0.19670537,0.67181468,0.50074309,-0.15728547,0.60249561,0.52888000,-0.13036969,0.52418965,0.57738227,-0.19860157,0.71447039,0.51213187,-0.20493990,0.70045662,0.58112615,-0.16093282,0.63252270,0.61288029,-0.12878984
T,Right,0.49405909,0.81217605,0.00000002,0.56257844,0.65205610,0.02224936,0.56150717,0.48053461,-0.00421922,0.55592430,0.34809491,-0.04663617,0.54352432,0.23989198,-0.08536579,0.33850145,0.37799925,-0.03760975,0.44527087,0.19089969,-0.11520956,0.56918025,0.13787773,-0.15495954,0.66791171,0.14044333,-0.17182474,0.32740042,0.40907875,-0.08545035,0.59968889,0.29910895,-0.15237039,0.65269107,0.39997154,-0.14936939,0.60995620,0.45460472,-0.13978083,0.36707717,0.46774632,-0.13539153,0.64794946,0.39779410,-0.19241415,0.67335439,0.49317196,-0.16045566,0.61727417,0.53634936,-0.13373980,0.43592617,0.53447032,-0.18542950,0.66223752,0.48545465,-0.20475180,0.68701160,0.55594826,-0.17026281,0.63842845,0.59756988,-0.14261459
T,Right,0.55258489,0.82725447,-0.00000030,0.66014528,0.62349582,0.02298564,0.62407386,0.45776302,0.00301199,0.58809614,0.33472857,-0.03641626,0.56087369,0.22220297,-0.07024177,0.36039138,0.38777229,-0.00841075,0.45159858,0.19169629,-0.09256711,0.57406110,0.14249980,-0.13558337,0.67490721,0.14981687,-0.15245491,0.34067622,0.42810455,-0.05855658,0.60366321,0.28472376,-0.13947167,0.66470098,0.40180743,-0.14001808,0.61833525,0.46497709,-0.12686531,0.37457770,0.48472965,-0.11464711,0.64629269,0.36988592,-0.18663794,0.67997926,0.48639137,-0.15348284,0.61906421,0.53894091,-0.11961324,0.43651950,0.54483354,-0.17143793,0.64523375,0.45485836,-0.20548016,0.67992866,0.53110367,-0.17446990,0.63314670,0.57315689,-0.14455514
T,Right,0.52889514,0.80792052,-0.00000013,0.57878578,0.64322436,0.02056832,0.55894828,0.46933010,-0.00135241,0.53855145,0.33868593,-0.03864826,0.51360178,0.24256055,-0.07157852,0.32603627,0.39571097,-0.02697022,0.42171654,0.19794308,-0.10057905,0.54090983,0.14600974,-0.13840386,0.63635838,0.15087077,-0.15340407,0.32392630,0.43154055,-0.07157109,0.57843691,0.28932875,-0.13416302,0.64372414,0.37965888,-0.13205996,0.61470914,0.43901581,-0.12362204,0.37096849,0.48451883,-0.11922808,0.63352633,0.37572613,-0.17193395,0.66634738,0.46864265,-0.14152722,0.61922991,0.52019328,-0.11602574,0.44421756,0.53927934,-0.16748317,0.65445548,0.45687971,-0.18563129,0.68408257,0.52602595,-0.15461306,0.64302146,0.57180333,-0.12928149
